combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,memory_footprint_peak,memory_footprint_avg,avg_inference_latency_ms,best_f1_reference,seed,code_version,drift_detected_per_round,drift_score_per_round,n_drift_detected,per_category_final,per_category_recall_history,normal_fpr,normal_fpr_history,is_no_cl_baseline,f1_delta_vs_no_cl,pr_auc_delta_vs_no_cl,bwt_delta_vs_no_cl
A_dd=ssf_ss=ssf_mm=spider_af=none_as=none,A_dd=ssf_ss=ssf_mm=spider_af=none_as=none__nsl-kdd,nsl-kdd,ssf,ssf,spider,none,none,A,0.19392245895913376,0.9365721997300944,0.10815865347151873,0.7579518751187349,-0.3494479022449949,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.9171355143432659, 0.8236830648672182, 0.007820136852394917, 0.1347517730496454, 0.0], [0.9251973957611858, 0.705655836341757, 0.28547249647390693, 0.11320754716981132, 0.0], [0.4394348639102431, 0.28163123039386545, 0.2912739434478565, 0.23487544483985767, 0.0], [0.20451272203552567, 0.1326687116564417, 0.22443090734209684, 0.11111111111111112, 0.0]]",0.6592871996490679,0.09999761853730561,95.56612181663513,1000,1000,1000.0,0.0010801914146049722,0.7254996183961331,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.5945671641791045, 0.31045630530973445, 0.2629437869822485, 0.3622572022572023]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.11423974255832663, 'forgetting': 0.49208903191204073}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7814952498967369, 'recall_final': 0.0714580751755473, 'forgetting': 0.7100371747211897}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.18373275236020334, 'recall_final': 0.1270878721859114, 'forgetting': 0.05664488017429195}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.165, 'recall_final': 0.065, 'forgetting': 0.1}}","{'DoS': [0.6063287744703674, 0.8852239206221507, 0.8955484043979619, 0.2835880933226066, 0.11423974255832663], 'Probe': [0.3667905824039653, 0.7814952498967369, 0.6055349029326724, 0.16687319289549774, 0.0714580751755473], 'R2L': [0.0036310820624546117, 0.004357298474945534, 0.18373275236020334, 0.1739288307915759, 0.1270878721859114], 'U2R': [0.125, 0.19, 0.15, 0.165, 0.065]}",0.009679744619503656,"[0.23571207908557307, 0.15961281021521986, 0.1481824734836783, 0.02625888168056843, 0.009679744619503656]",False,-0.2251776328682308,-0.15241676539668259,0.034200590491144656
A_dd=cade_ss=ssf_mm=spider_af=none_as=cade_mad,A_dd=cade_ss=ssf_mm=spider_af=none_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,spider,none,cade_mad,A,0.1905285586638257,0.8076923076923077,0.1080028052676693,0.6809394729660153,0.04458502415646,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.019891261105954117, 0.5473053892215569, 0.006502890173410406, 0.6967741935483871, 0.0], [0.012769353551476455, 0.030694668820678516, 0.004330566582461206, 0.14655172413793105, 0.0], [0.4918719457464845, 0.5659840728100113, 0.0529891304347826, 0.21238938053097345, 0.0], [0.04044357469015003, 0.42347743767750073, 0.2760942760942761, 0.5767195767195766, 0.0]]",0.5842727857765332,0.09999761853730561,101.19990181922913,1000,1000,1000.0,0.0001243173526143926,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.6430107951164246, 0.6197642683982849, 1.0847445726394653]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.020783051756503083, 'forgetting': 0.2130598015553768}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.3775299463031805, 'recall_final': 0.2771581990912846, 'forgetting': 0.1003717472118959}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.16376180101670298, 'forgetting': -0.16158315177923022}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.18, 'recall_final': 0.545, 'forgetting': -0.36500000000000005}}","{'DoS': [0.23384285331187987, 0.01005631536604988, 0.006436041834271922, 0.33065164923572005, 0.020783051756503083], 'Probe': [0.5708384964890542, 0.3775299463031805, 0.01569599339116068, 0.41098719537381245, 0.2771581990912846], 'R2L': [0.21241830065359477, 0.0032679738562091504, 0.002178649237472767, 0.02832244008714597, 0.16376180101670298], 'U2R': [0.595, 0.54, 0.085, 0.18, 0.545]}",0.03398208217485326,"[0.060240963855421686, 0.002471424158171146, 0.0068993924415611165, 0.053959427453403354, 0.03398208217485326]",False,-0.22857153316353887,-0.22942916754940212,0.42823351689259953
A_dd=cade_ss=random_mm=spider_af=gpm_as=none,A_dd=cade_ss=random_mm=spider_af=gpm_as=none__nsl-kdd,nsl-kdd,cade,random,spider,gpm,none,A,0.15755143000501756,0.983005366726297,0.08563858801527312,0.7658891655433879,-0.34852815523576364,"[[0.9375218638494368, 0.7890214797136039, 0.005547850208044383, 0.0060975609756097554, 0.0], [0.8600611347200476, 0.7639855942376951, 0.1387468030690537, 0.18225419664268586, 0.0], [0.537632320093231, 0.7605493133583021, 0.11003019121100302, 0.13058419243986255, 0.0], [0.3854042966641477, 0.4488239033693579, 0.00932902762827413, 0.15510204081632653, 0.0], [0.18416251064347403, 0.230741146403797, 0.006512301013024602, 0.15111111111111114, 0.0]]",0.6160502160855167,0.09999761853730561,89.4151303768158,1000,1000,1000.0,0.00106761690739455,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.1080920696258545, 0.9743651151657104, 1.9544453620910645, 2.2278149127960205]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8983641727004559, 'recall_final': 0.10150174309466345, 'forgetting': 0.7968624296057925}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6571664601404378, 'recall_final': 0.1305245766212309, 'forgetting': 0.5266418835192068}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.05954974582425563, 'recall_final': 0.0032679738562091504, 'forgetting': 0.05628177196804648}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.095, 'recall_final': 0.085, 'forgetting': 0.009999999999999995}}","{'DoS': [0.8983641727004559, 0.7733976937516761, 0.37114507910968086, 0.23934030571198714, 0.10150174309466345], 'Probe': [0.6827757125154895, 0.6571664601404378, 0.6290788930194134, 0.2916150351094589, 0.1305245766212309], 'R2L': [0.002904865649963689, 0.07879448075526507, 0.05954974582425563, 0.004720406681190995, 0.0032679738562091504], 'U2R': [0.005, 0.19, 0.095, 0.095, 0.085]}",0.001956544125218824,"[0.06446298012563073, 0.08814746164143754, 0.035320770260529294, 0.011018432705179692, 0.001956544125218824]",False,-0.26154866182234704,-0.1444794749720295,0.03512033750037591
A_dd=cade_ss=ssf_mm=none_af=none_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=none_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,none,cade_mad,A,0.15647226173541962,0.8964955175224124,0.08571651211719784,0.8442492036373535,-0.024415271975285,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.15933932475103232, 0.18012866333095068, 0.3710407239819004, 0.5142857142857143, 0.0], [0.20711825487944888, 0.22579607590865228, 0.01923693491503687, 0.18088737201365188, 0.0], [0.013574660633484163, 0.08227848101265824, 0.0028933092224231465, 0.7706422018348625, 0.0], [0.09250764525993885, 0.27330508474576265, 0.14552736982643524, 0.7353760445682452, 0.0]]",0.7929983344816525,0.09999761853730561,75.43231892585754,0,0,0.0,0.00014884240073968197,0.7558041722745625,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.048672566371681415, 'forgetting': 0.18517028694019846}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.10408921933085502, 'recall_final': 0.15985130111524162, 'forgetting': -0.0557620817843866}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010893246187363835, 'recall_final': 0.07915758896151052, 'forgetting': -0.0682643427741467}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.63, 'recall_final': 0.66, 'forgetting': -0.030000000000000027}}","{'DoS': [0.23384285331187987, 0.08795923840171628, 0.12094395280235988, 0.006838294448913918, 0.048672566371681415], 'Probe': [0.5708384964890542, 0.10408921933085502, 0.1449814126394052, 0.0429574555968608, 0.15985130111524162], 'R2L': [0.21241830065359477, 0.23819898329702252, 0.010893246187363835, 0.0014524328249818446, 0.07915758896151052], 'U2R': [0.595, 0.585, 0.265, 0.63, 0.66]}",0.013077952836988982,"[0.060240963855421686, 0.06672845227062095, 0.17269076305220885, 0.0018535681186283596, 0.013077952836988982]",False,-0.26262783009194496,-0.06611943687806399,0.35923322076085457
A_dd=cade_ss=ssf_mm=none_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,gpm,cade_mad,A,0.15647226173541962,0.8964955175224124,0.08571651211719784,0.8442492036373535,-0.024415271975285,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.15933932475103232, 0.18012866333095068, 0.3710407239819004, 0.5142857142857143, 0.0], [0.20711825487944888, 0.22579607590865228, 0.01923693491503687, 0.18088737201365188, 0.0], [0.013574660633484163, 0.08227848101265824, 0.0028933092224231465, 0.7706422018348625, 0.0], [0.09250764525993885, 0.27330508474576265, 0.14552736982643524, 0.7353760445682452, 0.0]]",0.7929983344816525,0.09999761853730561,79.70629405975342,0,0,0.0,0.00013720913082255465,0.7558041722745625,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.048672566371681415, 'forgetting': 0.18517028694019846}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.10408921933085502, 'recall_final': 0.15985130111524162, 'forgetting': -0.0557620817843866}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010893246187363835, 'recall_final': 0.07915758896151052, 'forgetting': -0.0682643427741467}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.63, 'recall_final': 0.66, 'forgetting': -0.030000000000000027}}","{'DoS': [0.23384285331187987, 0.08795923840171628, 0.12094395280235988, 0.006838294448913918, 0.048672566371681415], 'Probe': [0.5708384964890542, 0.10408921933085502, 0.1449814126394052, 0.0429574555968608, 0.15985130111524162], 'R2L': [0.21241830065359477, 0.23819898329702252, 0.010893246187363835, 0.0014524328249818446, 0.07915758896151052], 'U2R': [0.595, 0.585, 0.265, 0.63, 0.66]}",0.013077952836988982,"[0.060240963855421686, 0.06672845227062095, 0.17269076305220885, 0.0018535681186283596, 0.013077952836988982]",False,-0.26262783009194496,-0.06611943687806399,0.35923322076085457
A_dd=cade_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,lwf_ssf,cade_mad,A,0.15647226173541962,0.8964955175224124,0.08571651211719784,0.8442492036373535,-0.024415271975285,"[[0.3743694322206719, 0.7085362727505767, 0.3387376954255935, 0.5253863134657837, 0.0], [0.15933932475103232, 0.18012866333095068, 0.3710407239819004, 0.5142857142857143, 0.0], [0.20711825487944888, 0.22579607590865228, 0.01923693491503687, 0.18088737201365188, 0.0], [0.013574660633484163, 0.08227848101265824, 0.0028933092224231465, 0.7706422018348625, 0.0], [0.09250764525993885, 0.27330508474576265, 0.14552736982643524, 0.7353760445682452, 0.0]]",0.7929983344816525,0.09999761853730561,224.1344759464264,0,0,0.0,0.00012227624252893302,0.7558041722745625,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.23384285331187987, 'recall_final': 0.048672566371681415, 'forgetting': 0.18517028694019846}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.10408921933085502, 'recall_final': 0.15985130111524162, 'forgetting': -0.0557620817843866}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010893246187363835, 'recall_final': 0.07915758896151052, 'forgetting': -0.0682643427741467}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.63, 'recall_final': 0.66, 'forgetting': -0.030000000000000027}}","{'DoS': [0.23384285331187987, 0.08795923840171628, 0.12094395280235988, 0.006838294448913918, 0.048672566371681415], 'Probe': [0.5708384964890542, 0.10408921933085502, 0.1449814126394052, 0.0429574555968608, 0.15985130111524162], 'R2L': [0.21241830065359477, 0.23819898329702252, 0.010893246187363835, 0.0014524328249818446, 0.07915758896151052], 'U2R': [0.595, 0.585, 0.265, 0.63, 0.66]}",0.013077952836988982,"[0.060240963855421686, 0.06672845227062095, 0.17269076305220885, 0.0018535681186283596, 0.013077952836988982]",False,-0.26262783009194496,-0.06611943687806399,0.35923322076085457
A_dd=none_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,ssf,none,cade_mad,A,0.14377498572244435,0.8570212765957447,0.0784695706381984,0.7499745780911697,-0.34714395159797046,"[[0.8016149241264094, 0.4911167512690355, 0.2765957446808511, 0.06144842721287491, 0.0], [0.876193231125253, 0.7611354719593816, 0.19186219186219186, 0.08030592734225621, 0.0], [0.6968440646416787, 0.5002832861189802, 0.019782393669634028, 0.1526104417670683, 0.0], [0.42906071613907626, 0.3290386521308226, 0.29779630732578916, 0.3404255319148936, 0.0], [0.17854973885582412, 0.1709593131765584, 0.014989293361884369, 0.16988416988416988, 0.0]]",0.6947649334929304,0.09999761853730561,96.03656077384949,1000,1000,1000.0,0.0011767052521174303,0.725686774284905,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7720568517028694, 'recall_final': 0.09855189058728882, 'forgetting': 0.6735049611155806}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.681123502684841, 'recall_final': 0.09458901280462619, 'forgetting': 0.5865344898802148}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010893246187363835, 'recall_final': 0.007625272331154684, 'forgetting': 0.003267973856209151}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.32, 'recall_final': 0.11, 'forgetting': 0.21000000000000002}}","{'DoS': [0.7720568517028694, 0.8122821131670689, 0.5521587556985788, 0.27715205148833466, 0.09855189058728882], 'Probe': [0.4795539033457249, 0.681123502684841, 0.36472532011565467, 0.2057001239157373, 0.09458901280462619], 'R2L': [0.22657952069716775, 0.11728395061728394, 0.010893246187363835, 0.18155410312273057, 0.007625272331154684], 'U2R': [0.21, 0.105, 0.19, 0.32, 0.11]}",0.017299969107198023,"[0.5790340850581814, 0.15003604160230666, 0.125939656060138, 0.0564308516115745, 0.017299969107198023]",False,-0.2753251061049202,-0.1603940624242477,0.03650454113816909
A_dd=none_ss=ssf_mm=none_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=none_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,none,none,cade_mad,A,0.11512003369366841,0.5803255484784147,0.06389776357827476,0.5956822949065801,-0.3776024764473532,"[[0.8016149241264094, 0.4911167512690355, 0.2765957446808511, 0.06144842721287491, 0.0], [0.796793893129771, 0.8047088501156191, 0.4850071394574012, 0.07988165680473373, 0.0], [0.25407545412203075, 0.3255813953488372, 0.020574671869457255, 0.2397003745318352, 0.0], [0.3291083916083916, 0.3368421052631579, 0.12128949888285985, 0.26521739130434785, 0.0], [0.16594097726173196, 0.05832693783576362, 0.024104683195592287, 0.13333333333333333, 0.0]]",0.5268846537047214,0.09999761853730561,70.53010988235474,0,0,0.0,0.0011182639343337525,0.7255456293113197,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7720568517028694, 'recall_final': 0.09198176454813622, 'forgetting': 0.6800750871547332}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7905824039653035, 'recall_final': 0.03139198678232136, 'forgetting': 0.7591904171829822}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010530137981118372, 'recall_final': 0.012708787218591141, 'forgetting': -0.0021786492374727684}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.305, 'recall_final': 0.115, 'forgetting': 0.19}}","{'DoS': [0.7720568517028694, 0.699785465272191, 0.14628586752480557, 0.20193081255028159, 0.09198176454813622], 'Probe': [0.4795539033457249, 0.7905824039653035, 0.19661296984717058, 0.218091697645601, 0.03139198678232136], 'R2L': [0.22657952069716775, 0.3700072621641249, 0.010530137981118372, 0.06899055918663761, 0.012708787218591141], 'U2R': [0.21, 0.135, 0.16, 0.305, 0.115]}",0.0610647719081454,"[0.5790340850581814, 0.2188240140047369, 0.018741633199464525, 0.09968077437956956, 0.0610647719081454]",False,-0.30398005813369616,-0.31468634560883735,0.006046016288786371
A_dd=none_ss=ssf_mm=ssf_af=none_as=none,A_dd=none_ss=ssf_mm=ssf_af=none_as=none__nsl-kdd,nsl-kdd,none,ssf,ssf,none,none,A,0.10091675834250093,0.85785536159601,0.05361178212421102,0.7228896254402262,-0.3196887055992458,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.8751448435689455, 0.7599444958371877, 0.0065595277140045915, 0.06576402321083172, 0.0], [0.8515584511734656, 0.6183973202782789, 0.04615384615384616, 0.199288256227758, 0.0], [0.16313013614620386, 0.1696060037523452, 0.013610315186246417, 0.16935483870967744, 0.0], [0.1112372304199773, 0.16183665788483254, 0.01076426264800861, 0.13934426229508198, 0.0]]",0.62986765348382,0.09999761853730561,92.43491959571838,1000,1000,1000.0,0.001072270215361401,0.7255201266395296,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.05913113435237329, 'forgetting': 0.5471976401179941}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6786451879388682, 'recall_final': 0.08880627839735647, 'forgetting': 0.5898389095415117}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.026143790849673203, 'recall_final': 0.0054466230936819175, 'forgetting': 0.020697167755991286}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.105, 'recall_final': 0.085, 'forgetting': 0.01999999999999999}}","{'DoS': [0.6063287744703674, 0.8101367658889783, 0.7711182622687047, 0.08916599624564227, 0.05913113435237329], 'Probe': [0.3667905824039653, 0.6786451879388682, 0.49566294919454773, 0.09334985543163982, 0.08880627839735647], 'R2L': [0.0036310820624546117, 0.0036310820624546117, 0.026143790849673203, 0.006899055918663762, 0.0054466230936819175], 'U2R': [0.125, 0.085, 0.28, 0.105, 0.085]}",0.011739264751312943,"[0.23571207908557307, 0.14828544949026876, 0.14869735351663063, 0.01163628874472248, 0.011739264751312943]",False,-0.31818333348486366,-0.18747901507519127,0.06395978713689376
A_dd=cade_ss=ssf_mm=ssf_af=none_as=none,A_dd=cade_ss=ssf_mm=ssf_af=none_as=none__nsl-kdd,nsl-kdd,cade,ssf,ssf,none,none,A,0.09751229595837195,0.5719063545150501,0.05330008571651212,0.6070673681961534,-0.4097722483978974,"[[0.6261276891047883, 0.33032858389066594, 0.005617977528089888, 0.07320644216691069, 0.0], [0.8998046329891153, 0.8053002778371445, 0.010824578159821713, 0.0738362760834671, 0.0], [0.43696450428396577, 0.2696778478910661, 0.3841746248294679, 0.21397379912663755, 0.0], [0.1452897219159623, 0.04968944099378882, 0.007686932215234102, 0.13173652694610777, 0.0], [0.14825688073394497, 0.037500000000000006, 0.007689619014330653, 0.1148036253776435, 0.0]]",0.4700521009805526,0.09999761853730561,100.08322477340698,1000,1000,1000.0,0.0011399335434793833,0.7256166553518897,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.5410931706428528, 0.5579069256782532, 1.2492731809616089]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.48390989541432017, 'recall_final': 0.08125502815768303, 'forgetting': 0.40265486725663713}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7781908302354399, 'recall_final': 0.01982651796778191, 'forgetting': 0.758364312267658}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.25562817719680464, 'recall_final': 0.0039941902687000725, 'forgetting': 0.25163398692810457}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.11, 'recall_final': 0.095, 'forgetting': 0.015}}","{'DoS': [0.48390989541432017, 0.8645749530705283, 0.28720836685438456, 0.07951193349423438, 0.08125502815768303], 'Probe': [0.23461379595208592, 0.7781908302354399, 0.16769929781082196, 0.02643535729037588, 0.01982651796778191], 'R2L': [0.0032679738562091504, 0.006172839506172839, 0.25562817719680464, 0.0039941902687000725, 0.0039941902687000725], 'U2R': [0.125, 0.115, 0.245, 0.11, 0.095]}",0.05272371537431778,"[0.234373390999897, 0.20255380496344352, 0.10266707857069303, 0.05292966738749871, 0.05272371537431778]",False,-0.3215877958689926,-0.30330127231926407,-0.02612375566175784
A_dd=none_ss=random_mm=none_af=gpm_as=none,A_dd=none_ss=random_mm=none_af=gpm_as=none__nsl-kdd,nsl-kdd,none,random,none,gpm,none,A,0.0975068432344455,0.9634502923976608,0.05135198316839398,0.7749459515666022,-0.4293700742868176,"[[0.9347176788508037, 0.6298373527762198, 0.017130620985010708, 0.03571428571428571, 0.0], [0.8667067850157967, 0.8204518430439952, 0.11151919866444075, 0.642156862745098, 0.0], [0.6918107211454514, 0.5247285886610374, 0.17962116263879815, 0.008368200836820083, 0.0], [0.3081441319326782, 0.4236739974126779, 0.17110891740704182, 0.14285714285714288, 0.0], [0.08443474913383806, 0.13189355958349405, 0.10645604395604395, 0.037383177570093455, 0.0]]",0.6362705174958787,0.09999761853730561,66.6657702922821,0,0,0.0,0.0011080372325066052,0.7291887402995333,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8812013944757308, 'recall_final': 0.0441137034057388, 'forgetting': 0.8370876910699919}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7125154894671624, 'recall_final': 0.07063197026022305, 'forgetting': 0.6418835192069393}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.09985475671750181, 'recall_final': 0.05628177196804648, 'forgetting': 0.04357298474945533}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.09, 'recall_final': 0.02, 'forgetting': 0.06999999999999999}}","{'DoS': [0.8812013944757308, 0.7724591043175114, 0.531241619737195, 0.18289085545722714, 0.0441137034057388], 'Probe': [0.4638579099545642, 0.7125154894671624, 0.3593556381660471, 0.2705493597686906, 0.07063197026022305], 'R2L': [0.008714596949891068, 0.060639070442992014, 0.09985475671750181, 0.0944081336238199, 0.05628177196804648], 'U2R': [0.02, 0.655, 0.005, 0.09, 0.02]}",0.0025744001647616107,"[0.012254144784265265, 0.03655648233961487, 0.0167850890742457, 0.013489856863350838, 0.0025744001647616107]",False,-0.32159324859291905,-0.13542268894881526,-0.04572158155067807
A_dd=none_ss=ssf_mm=spider_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,none,cade_mad,A,0.096137339055794,0.5858761987794245,0.05236499649341542,0.6713201630605402,-0.3531714611699562,"[[0.8016149241264094, 0.4911167512690355, 0.2765957446808511, 0.06144842721287491, 0.0], [0.9118261596322608, 0.7258669165885662, 0.26410835214446954, 0.025408348457350273, 0.0], [0.9067814550843271, 0.7046228710462288, 0.028077048645119163, 0.12941176470588234, 0.0], [0.32002639392939625, 0.22964224872231687, 0.019548365352207615, 0.15529411764705886, 0.0], [0.13747228381374724, 0.06566241792197759, 0.011161492849668645, 0.08387096774193549, 0.0]]",0.6741210406445647,0.09999761853730561,95.54670882225037,1000,1000,1000.0,0.0012164487324343074,0.7447363447363449,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7720568517028694, 'recall_final': 0.07481898632341111, 'forgetting': 0.6972378653794583}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6398182569186287, 'recall_final': 0.03510945890128046, 'forgetting': 0.6047087980173482}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.01561365286855483, 'recall_final': 0.005809731299927378, 'forgetting': 0.00980392156862745}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.165, 'recall_final': 0.065, 'forgetting': 0.1}}","{'DoS': [0.7720568517028694, 0.8777152051488335, 0.861491016358273, 0.19509251810136766, 0.07481898632341111], 'Probe': [0.4795539033457249, 0.6398182569186287, 0.5980999586947542, 0.13919867823213547, 0.03510945890128046], 'R2L': [0.22657952069716775, 0.16993464052287582, 0.01561365286855483, 0.010530137981118372, 0.005809731299927378], 'U2R': [0.21, 0.035, 0.165, 0.165, 0.065]}",0.0489136031304706,"[0.5790340850581814, 0.16826279476881886, 0.13757594480486046, 0.09473792606322727, 0.0489136031304706]",False,-0.3229627527715706,-0.23904847745487723,0.030477031566183366
